time,ax,ay,az,vx,vy,vz,px,py,pz
1768828284.7735279,-0.6783742904663086,0.4517793655395508,9.724083900451662,-7.682410446205495,5.170647059956991,106.5658550052051,-42.142479494863125,28.349708695245944,584.3441214450141
1768828284.7738168,-0.7027320861816406,0.45697975158691406,9.757233619689943,-7.682613510000692,5.17077911034221,106.56867448780508,-42.1446994883529,28.351202860733647,584.3749158827752
1768828284.7907405,-0.6927871704101562,0.46605491638183594,9.723684310913086,-7.6943380086820525,5.178666468084884,106.73323487337598,-42.27491589490575,28.438844882366812,586.1812335009108
1768828284.7912648,-0.6976308822631836,0.4661064147949219,9.728412628173828,-7.694703764313999,5.178910839500531,106.73833530943625,-42.27895009308922,28.44156009445827,586.237194537437
1768828284.7915154,-0.7021474838256836,0.46098804473876953,9.70926284790039,-7.694879706974689,5.179026352928986,106.74076823638984,-42.28087826009191,28.44285784414378,586.2639414178291
1768828284.8014257,-0.6926517486572266,0.43735504150390625,9.724112510681154,-7.701744124822426,5.18336069231168,106.83713754694327,-42.35720520206762,28.494226737265816,587.3227343180132
1768828284.801829,-0.7070283889770508,0.45633506774902344,9.718852996826172,-7.702029343069398,5.183544779810973,106.84105817340969,-42.360312233329175,28.496317801186656,587.365834453442
1768828284.8022351,-0.7166967391967773,0.4659290313720703,9.723377227783203,-7.702320341181803,5.183733959503343,106.84500612554166,-42.36343958211959,28.498422536306723,587.4092163936713
1768828284.8154624,-0.7167501449584961,0.48976802825927734,9.718231201171875,-7.711800956152047,5.190212231092573,106.97355134992449,-42.46544530350897,28.56707463791137,588.8241795568904
1768828284.815764,-0.7073230743408203,0.4804840087890625,9.732866287231445,-7.7120142844394195,5.190357144830614,106.97648677755524,-42.46777124318092,28.56864004704438,588.8564436120885
1768828284.8319616,-0.7022533416748047,0.47063159942626953,9.713911056518555,-7.7233891603489155,5.197980285547601,107.13382961425896,-42.59287224033701,28.652835275773516,590.5917632542349
1768828284.8322804,-0.6735162734985352,0.4612159729003906,9.714422225952148,-7.723603854195062,5.1981273053525,107.13692623827956,-42.5953342598647,28.654492260152153,590.6259148251227
1768828284.8325615,-0.6976919174194336,0.4661836624145508,9.733202934265138,-7.7237999722567565,5.198258347484398,107.1396621978713,-42.59750538531657,28.655953467206217,590.6560313025481
1768828284.832835,-0.7117109298706055,0.4609375,9.709139823913576,-7.723994601076356,5.198384398269582,107.14231731857262,-42.599617636075564,28.65737504916709,590.6853310953062
1768828284.8445406,-0.7068843841552734,0.4513969421386719,9.709344863891602,-7.7322691330628,5.203668287007304,107.255971384845,-42.690128771564545,28.718287301089507,591.9408305600759
1768828284.8450131,-0.7261161804199219,0.4609394073486328,9.713746070861818,-7.732612256086213,5.203886101907074,107.26056157304129,-42.69378278364654,28.720746374693608,591.9915160690514
1768828284.8602197,-0.7213573455810547,0.46574878692626953,9.713735580444336,-7.743581630947574,5.2109685459499815,107.40827422549955,-42.81153614153463,28.799987360761673,593.6248280889662
1768828284.8609762,-0.706852912902832,0.47037410736083984,9.699480056762695,-7.7441163666969715,5.211324384974205,107.41561190303082,-42.81739458222742,28.803929738871012,593.7060882304744
1768828284.8616624,-0.6926889419555664,0.47068214416503906,9.714034080505373,-7.74459166814745,5.211647352315367,107.42227736888253,-42.82270867839711,28.80750580800667,593.7797980317353
1768828284.8747084,-0.7022075653076172,0.46106529235839844,9.714053153991701,-7.753752686463258,5.217662422213152,107.54900716112775,-42.923864339324545,28.87557556882541,595.1828852001546
1768828284.875464,-0.7023372650146484,0.4754934310913086,9.718628883361818,-7.754283336314302,5.218021680550919,107.55635005638078,-42.92972307629086,28.879518037160008,595.2641492366499
1768828284.8761501,-0.7023220062255859,0.4469480514526367,9.728635787963867,-7.754765247671685,5.218328362301236,107.56302554146669,-42.93504415325209,28.883098690595407,595.3379556148973
1768828284.8900526,-0.6931972503662109,0.4760866165161133,9.752281188964844,-7.76440237098609,5.224947121145533,107.69860590674534,-43.04298818083201,28.955738130078363,596.8352274886165
1768828284.890797,-0.6786699295043945,0.47592830657958984,9.738096237182617,-7.764907534064378,5.225301374955734,107.70585438860371,-43.048767933878366,28.959627545555307,596.9153975662745
1768828284.8914855,-0.7029275894165039,0.48575687408447266,9.761595726013185,-7.765391536863945,5.225635844238923,107.71257576322432,-43.05411481640249,28.9632256720426,596.9895633679913
1768828284.9032998,-0.6933097839355469,0.5000028610229492,9.751924514770508,-7.773582545365798,5.231543055965176,107.8277884696663,-43.145954686824496,29.02503298335152,598.2634792315141
1768828284.9040184,-0.6930675506591797,0.4996919631958008,9.732765197753906,-7.774080579270276,5.231902131410607,107.83478237242252,-43.151541091354524,29.028792594725438,598.3409686157053
1768828284.904673,-0.6786613464355469,0.49968910217285156,9.728159904479982,-7.774524897101628,5.232229276575708,107.84115137359595,-43.156631052732486,29.03221812172431,598.4115719390867
1768828284.9190738,-0.6978054046630859,0.4900999069213867,9.732847213745117,-7.784573797764779,5.2392870683995625,107.9813113869277,-43.26873452495548,29.10766763092021,599.9665806339933
1768828284.9200091,-0.726344108581543,0.47073841094970703,9.727972984313967,-7.785253159093372,5.239727357607535,107.99041011654231,-43.27601619746732,29.11256843220307,600.0675858016891
1768828284.920925,-0.7120599746704102,0.47089099884033203,9.732947349548342,-7.7859052392389,5.240158583462062,107.99932321649158,-43.28314626291415,29.11736719002298,600.1664878842455
1768828284.93251,-0.7260112762451172,0.4512958526611328,9.709098815917969,-7.79431607782476,5.245386844641189,108.1118030988664,-43.373443392673366,29.17813498181107,601.4189628179597
1768828284.933454,-0.7262535095214844,0.45160579681396484,9.72825813293457,-7.7950017610507985,5.245813222642255,108.1209879128919,-43.38080294671946,29.183087751176778,601.5210439051043
1768828284.9343274,-0.6928482055664062,0.46613216400146484,9.728473663330078,-7.79560684427247,5.246220308565626,108.12948405409406,-43.38761106264777,29.187669418359288,601.6154763306248
1768828284.9489262,-0.6977519989013672,0.4662618637084961,9.73799228668213,-7.805793218554527,5.253027193912658,108.27164750807788,-43.50156663915308,29.26435755568497,603.1961174859189
1768828284.9503016,-0.6884078979492188,0.4618387222290039,9.757347106933594,-7.806740080098962,5.25366242387895,108.28506812219166,-43.512304316613296,29.271583636227383,603.3450567516461
1768828284.9513984,-0.6834440231323242,0.46163082122802734,9.743038177490234,-7.807489630562259,5.254168706155497,108.29575356025634,-43.52086698930001,29.277346016838877,603.4638274622043
1768828284.9631846,-0.6884832382202148,0.4904613494873047,9.752129554748537,-7.815604247166448,5.259949392727549,108.41069432862673,-43.61298343959991,29.339340950498784,604.7415800223754
1768828284.9641495,-0.7072782516479492,0.470916748046875,9.733009338378906,-7.816286685798559,5.260403770874518,108.42008551457616,-43.6205252182162,29.344416608834642,604.8461923933618
1768828284.9650357,-0.7023744583129883,0.47078704833984375,9.723490715026857,-7.816909131348893,5.260820983231724,108.42870249011912,-43.62745257761629,29.349078758167327,604.9422821110255
1768828284.9734087,-0.7118101119995117,0.45630931854248047,9.718791007995607,-7.822869133133054,5.264641671230947,108.5100781418148,-43.6929536335928,29.39315971912103,605.8508393911517
1768828284.9743495,-0.716552734375,0.46098995208740234,9.713869094848633,-7.82354326574,5.265075370445629,108.51921694707266,-43.70031402085291,29.39811310051918,605.9529342393251
1768828284.9924715,-0.7118320465087891,0.4610929489135742,9.718719482421875,-7.836443056032522,5.273431277398004,108.69533917119838,-43.84232571105132,29.49367799947828,607.9227065865522
1768828284.993471,-0.6834287643432617,0.47111988067626953,9.738105773925781,-7.837126109378232,5.2739021384848,108.70507192767104,-43.85015853209875,29.498949004575795,608.0313519450004
1768828284.9943485,-0.7070798873901367,0.48017406463623047,9.713706970214844,-7.837746655973206,5.2743235482662385,108.71359685942548,-43.85703708583273,29.503577850024566,608.1267610402972
1768828284.9952495,-0.6877250671386719,0.4704742431640625,9.699726104736328,-7.838366285124721,5.274747437942551,108.7223361556114,-43.86409932695581,29.508330312070232,608.224718105005
1768828285.0027692,-0.7069368362426758,0.4752359390258789,9.704198837280273,-7.843682253594125,5.278321080081241,108.79530903295358,-43.92308163684044,29.548021819139286,609.04282858219
1768828285.0037196,-0.702570915222168,0.49956417083740234,9.727851867675781,-7.8443499323479955,5.278795834125049,108.80455376522491,-43.93053640855712,29.553038451265813,609.1462295162445
1768828285.0185175,-0.6928024291992188,0.4945993423461914,9.713677406311037,-7.85460197139264,5.28611487856756,108.94829604417691,-44.04676822688941,29.631261987797274,610.7584383333865
1768828285.0194762,-0.6976003646850586,0.48508453369140625,9.71854877471924,-7.855270747682198,5.286579919945098,108.95761303327049,-44.05429892654219,29.636330132084883,610.8628939384182
1768828285.0203502,-0.7071189880371094,0.47546863555908203,9.718567848205568,-7.855888799738068,5.286995499745217,108.96610747471573,-44.06116530731474,29.640951190907053,610.9581349486078
1768828285.0330977,-0.7070798873901367,0.48017406463623047,9.713706970214844,-7.864902319106022,5.2931165311997574,109.08993320851482,-44.16142335544278,29.708425332403152,612.3487617269385
1768828285.0340629,-0.7022609710693359,0.48490428924560547,9.708907127380373,-7.865580084096564,5.293584521255525,109.09930345350699,-44.169014571573136,29.713534268269996,612.4540554730236
1768828285.0349402,-0.7069292068481445,0.46096324920654297,9.70920181274414,-7.866200329906405,5.2939889613621745,109.10782211659648,-44.17591622133769,29.71817911026948,612.5497845344814
1768828285.0358112,-0.7023143768310547,0.47070980072021484,9.718700408935547,-7.866812005745487,5.294398922800838,109.11628655136178,-44.18276776673282,29.722790230318243,612.6448186080183
1768828285.0477455,-0.7023439407348633,0.4897651672363281,9.713625907897951,-7.875193975268303,5.300243917634589,109.2322116866037,-44.276752539802686,29.78604482739588,613.9484264505078
1768828285.0486755,-0.6976985931396484,0.4804563522338867,9.728199005126953,-7.875842884410758,5.300690776095507,109.24125960118477,-44.284077631901894,29.79097484551511,614.0500285646378
1768828285.0630965,-0.6929616928100586,0.4900484085083008,9.72811794281006,-7.885836075402949,5.3077577574199495,109.38154865555202,-44.39779916492783,29.86751794675796,615.6274183656584
1768828285.0637686,-0.6931438446044922,0.4902811050415039,9.74248790740967,-7.8863019387495115,5.308087276318702,109.38809660091101,-44.40309956403227,29.871085522697125,615.7009383213693
1768828285.0644195,-0.693242073059082,0.4856529235839844,9.752139091491701,-7.886753158036299,5.30840337941504,109.39444409973794,-44.40823291538721,29.874540670732603,615.7721412748015
1768828285.0650482,-0.7169322967529297,0.48999977111816406,9.732601165771484,-7.887203900392251,5.308711447069754,109.4005630814031,-44.41319167771949,29.877878309608068,615.8409224801804
1768828285.077723,-0.6834135055541992,0.4806089401245117,9.733173370361328,-7.895866035702966,5.3148030733502765,109.52392918999112,-44.51327026768103,29.945242420789672,617.2291173090717
1768828285.0786333,-0.7023744583129883,0.47078704833984375,9.723490715026857,-7.896505394624455,5.315231622389774,109.53278030987894,-44.52045831547076,29.950080781178972,617.3288230421857
1768828285.0920954,-0.6925516128540039,0.48001670837402344,9.699521064758303,-7.905828570595531,5.321693639311206,109.66335590892959,-44.62688710661468,30.021721775644338,618.8051184485372
1768828285.0927546,-0.7071495056152344,0.45648956298828125,9.728432655334474,-7.906294742905175,5.321994569725803,109.66976915801501,-44.6320991525141,30.025230180134162,618.877415762161
1768828285.0933895,-0.7071189880371094,0.47546863555908203,9.718567848205568,-7.906743698885748,5.322296448887755,109.67593956106157,-44.637119212688596,30.02860935232659,618.947049967753
1768828285.1065125,-0.7070503234863281,0.4611186981201172,9.718781471252443,-7.916022345332294,5.32834772590104,109.80347947465407,-44.74100145439825,30.09853344832179,620.3880049193358
1768828285.1071768,-0.7022686004638672,0.46114349365234375,9.718842506408693,-7.916488816127185,5.32865403316282,109.80993506185587,-44.74625985670808,30.102072922364773,620.4609444294624
1768828285.107792,-0.6975860595703125,0.4565391540527344,9.728555679321289,-7.916917915218164,5.328934859497167,109.81591929038404,-44.75112971073422,30.105350856424273,620.5284943904975
1768828285.1210978,-0.6929855346679688,0.45679759979248047,9.742986679077148,-7.926138713163255,5.335012963813597,109.9455585210103,-44.85659413950307,30.176338018656068,621.9914192704058
1768828285.1217465,-0.6930675506591797,0.4616584777832031,9.747705459594727,-7.926588331694802,5.33531245872814,109.95188221775607,-44.86173641027089,30.17979923300777,622.0627491195332
1768828285.122393,-0.6976079940795898,0.4613227844238281,9.72848415374756,-7.9270392325527155,5.335610635986768,109.95817025041674,-44.86686007402046,30.183247919711015,622.1338208872327
1768828285.1321244,-0.707240104675293,0.47562313079833984,9.728147506713867,-7.933921761657075,5.340239177296553,110.05284002084386,-44.94406928073165,30.23521662357695,623.2048035272918
1768828285.1328046,-0.707005500793457,0.4515523910522461,9.718924522399904,-7.934402672600527,5.340546326938465,110.05945091305921,-44.94946632654066,30.238849307014,623.2796668689701
1768828285.1334424,-0.7071943283081055,0.46605682373046875,9.728289604187013,-7.934853699714495,5.340843563858698,110.0656553213928,-44.954526935797105,30.242255535206645,623.3498634088453
1768828285.1509807,-0.7072925567626953,0.4614286422729492,9.737940788269045,-7.947258415197211,5.348936242013224,110.23644233690857,-45.09390841035887,30.33606683236077,625.2832242083356
1768828285.151632,-0.7165756225585938,0.4657735824584961,9.713797569274904,-7.94772516357807,5.349239628088071,110.24276951180082,-45.099085237109364,30.33955111072112,625.3550318899692
1768828285.1522708,-0.6974039077758789,0.45630645751953125,9.714186668395998,-7.948170611754676,5.349531081687928,110.24897418987962,-45.10416191945497,30.342967981259797,625.4254504866791
1768828285.162043,-0.6976537704467773,0.4708890914916992,9.728342056274414,-7.954988294198074,5.354132751495854,110.34404247396265,-45.18190045729166,30.395290176603364,626.5037656524188
1768828285.162679,-0.7023067474365234,0.4564371109008789,9.723704338073732,-7.955434864617246,5.35442298267003,110.35022541145827,-45.18695901880364,30.3986948525865,626.5739332061231
1768828285.1633315,-0.6928033828735352,0.45656490325927734,9.728616714477539,-7.955886954608559,5.354720914851441,110.35657383635726,-45.19215064597105,30.40218908456014,626.6459465705789
1768828285.1752949,-0.6976308822631836,0.4661064147949219,9.728412628173828,-7.964232969206023,5.360297117168102,110.4729584114516,-45.28742969153589,30.466316288679167,627.9675751666867
1768828285.1759677,-0.6976156234741211,0.47559547424316406,9.723481178283693,-7.96470233701757,5.36061710599779,110.47950053712611,-45.29278848050185,30.46992300423272,628.0419076782347
1768828285.1920204,-0.6975555419921875,0.47551822662353516,9.718690872192383,-7.97590000286209,5.368250468338374,110.63551198894856,-45.42082339337242,30.556098041624672,629.8179088985124
1768828285.1926963,-0.6976375579833984,0.4803791046142578,9.723409652709961,-7.976371547718372,5.368575164583945,110.64208420363912,-45.426214755881624,30.559726751081975,629.8926937278231
1768828285.193324,-0.7263669967651367,0.4755220413208008,9.727901458740234,-7.976827529045067,5.368873676454996,110.64819095330267,-45.43122225817139,30.563097094383295,629.9621538067254
1768828285.1939912,-0.6834135055541992,0.4806089401245117,9.733173370361328,-7.977283430903526,5.369194288364497,110.65468390638625,-45.43654386553215,30.566678858036774,630.0359710134825
1768828285.205386,-0.6930227279663086,0.4901256561279297,9.732908248901367,-7.985180244114417,5.374779142367288,110.76558785706311,-45.52753291148756,30.62792306435829,631.298115994021
1768828285.2062778,-0.6927871704101562,0.46605491638183594,9.723684310913086,-7.985798157552381,5.375194827887981,110.77426064353904,-45.534655635760146,30.63271732911619,631.3969182050834
1768828285.2220612,-0.7072467803955078,0.4898958206176758,9.72314453125,-7.9969608526889715,5.382927005461397,110.92772404723337,-45.66087414744838,30.71767773440907,633.147724854274
1768828285.2227042,-0.7071638107299805,0.4850349426269531,9.718425750732422,-7.997415569561554,5.383238890160328,110.9339731398718,-45.66601660488378,30.721139237267888,633.2190570527885
1768828285.223347,-0.7121429443359375,0.4757528305053711,9.737665176391602,-7.997873318303164,5.383544692894475,110.94023228210744,-45.671157449816846,30.72459965322535,633.2903668258122
1768828285.2239654,-0.6833305358886719,0.47574806213378906,9.72845458984375,-7.998295929399092,5.383838922991572,110.94624892067395,-45.67610405827462,30.727929330369935,633.3589823981932
1768828285.2343273,-0.7026853561401367,0.4854469299316406,9.742436408996584,-8.005577091723808,5.388869080324412,111.04719916862246,-45.75905712652704,30.783768306061727,634.5096434668873
1768828285.2349842,-0.6930370330810547,0.4806375503540039,9.737839698791506,-8.006032308376234,5.389184783824021,111.05359540226937,-45.76431583429109,30.787308155361977,634.5825882642441
1768828285.2498586,-0.702488899230957,0.45666980743408203,9.738073348999023,-8.016481450223182,5.3959774998375,111.19844396834787,-45.88355665343928,30.867570397741133,636.2366048835205
1768828285.250522,-0.7022762298583984,0.4754152297973633,9.713839530944826,-8.016947256342974,5.396292833482676,111.20488696856319,-45.8888741381202,30.871149653480046,636.3103649151125
1768828285.2511537,-0.7215166091918945,0.4611978530883789,9.72817611694336,-8.017403117199592,5.396584222545243,111.21103332006987,-45.893939607447315,30.87455926522725,636.3806290729557
1768828285.2645962,-0.6974868774414062,0.4611682891845703,9.718904495239258,-8.0267790959374,5.4027834848020575,111.34167985242675,-46.00183971649691,30.947186270432432,637.8773414222369
1768828285.2654674,-0.7071561813354492,0.4707622528076172,9.723429679870607,-8.02739515731173,5.40319360416197,111.35015072436408,-46.00883303455512,30.95189343267666,637.9743476122381
1768828285.266301,-0.6979188919067383,0.475982666015625,9.747430801391602,-8.027976880631286,5.403590341117706,111.35827531859513,-46.01552444442304,30.95639738657045,638.0671659989154
1768828285.279426,-0.6927947998046875,0.4803276062011719,9.718680381774904,-8.037069937911838,5.409894727983556,111.48583475961254,-46.1210124436601,31.02740323513799,639.530437781159
1768828285.2803712,-0.6975250244140625,0.45646190643310547,9.723766326904297,-8.037729162707365,5.4103261261361695,111.4950246060614,-46.12860883114202,31.032516487006237,639.6358107530605
1768828285.2812855,-0.7024965286254883,0.47094154357910156,9.733070373535156,-8.03837148004709,5.410756724590556,111.50392389540298,-46.13595859754569,31.03746373261333,639.7377627212867
1768828285.2927854,-0.6882944107055664,0.4759559631347656,9.74276351928711,-8.046286784375525,5.41623016188214,111.61596452373828,-46.22848994404741,31.099749738975344,641.0213331140951
1768828285.2937217,-0.6880664825439453,0.4661569595336914,9.728535652160646,-8.046931000216091,5.416666610546827,111.62507305747977,-46.23602404220478,31.104821200123514,641.1258442944713
1768828285.2946227,-0.707270622253418,0.45664501190185547,9.738012313842773,-8.04756823959633,5.4170780403096614,111.63384684892026,-46.24327477090195,31.10970189973764,641.2264245831776
1768828285.3084424,-0.6976690292358398,0.46140003204345703,9.733274459838867,-8.057209812455767,5.423454447803579,111.76835772862523,-46.354622949185924,31.18465238344423,642.7710291438823
1768828285.3093934,-0.706913948059082,0.47045230865478516,9.704270362854006,-8.05788212417633,5.423901872277156,111.77758699156789,-46.36228641177551,31.189810794605776,642.8773354093579
1768828285.3102722,-0.7022075653076172,0.46106529235839844,9.714053153991701,-8.058499231826545,5.424307061473655,111.78612380719346,-46.36936830859761,31.194577734681793,642.9755742714798
1768828285.3230379,-0.687922477722168,0.46121883392333984,9.719027519226076,-8.067281006639405,5.430194817827214,111.9101934717819,-46.47235236195628,31.26389767933314,644.4041801829873
1768828285.3239422,-0.7119531631469727,0.46124744415283203,9.728299140930178,-8.067924841313243,5.430611933886439,111.91899098351246,-46.47964836122651,31.268808699389204,644.5053909518778
1768828285.3248093,-0.697509765625,0.46595191955566406,9.71883296966553,-8.068529671820897,5.431015974015963,111.92741845932505,-46.48664481222682,31.273518087430105,644.6024463920501
1768828285.3343372,-0.7023448944091797,0.45173168182373047,9.728565216064453,-8.075221558964813,5.435320038099235,112.02011146672976,-46.563584890762115,31.325305391040562,645.669765240313
1768828285.3352447,-0.6930303573608398,0.46636486053466797,9.742843627929688,-8.075850429342381,5.435743227419607,112.02895232872925,-46.570913087939545,31.330237899204864,645.7714226768181
1768828285.3520455,-0.6881504058837891,0.47101688385009766,9.733255386352539,-8.087411962030956,5.443656725766687,112.19247958869073,-46.706788729318994,31.421696124968026,647.6563551117717
1768828285.3529642,-0.6977748870849609,0.47104454040527344,9.737921714782717,-8.088052956732326,5.444089439898562,112.20142510441087,-46.7142186314058,31.42669721134897,647.759426346219
1768828285.3538013,-0.7119073867797852,0.4897146224975586,9.713502883911133,-8.088648885600378,5.444499373951885,112.20955615753087,-46.72098953934126,31.43125473443312,647.8533555777838
1768828285.354684,-0.7024192810058594,0.48035430908203125,9.723347663879396,-8.08926902629537,5.444923461477856,112.21814055112736,-46.72813126373806,31.436061861331375,647.9524289340452
1768828285.3633654,-0.7021093368530273,0.4656944274902344,9.70440196990967,-8.095364246187273,5.448966293254898,112.30238734976865,-46.79840952752918,31.483365957713037,648.9273593463805
1768828285.3642907,-0.7070798873901367,0.48017406463623047,9.713706970214844,-8.09601850897866,5.449410599519979,112.31137546716582,-46.80590079374006,31.488408310994235,649.0312813434957
1768828285.3825083,-0.7024507522583008,0.46137523651123047,9.733212471008303,-8.10881545025427,5.4578157322480365,112.48869088467245,-46.953623655162104,31.587836416372642,651.080551227247
1768828285.3834543,-0.7120141983032227,0.46132469177246094,9.733089447021484,-8.109489047670877,5.458252166130023,112.49789882451796,-46.96129559609466,31.593000168116724,651.1869792931516
1768828285.3843052,-0.6929998397827148,0.48534202575683594,9.7329797744751,-8.110078732259353,5.458665151380956,112.50618077184822,-46.96819659110967,31.59764503313492,651.2827125922101
1768828285.3851693,-0.6928253173828125,0.4613485336303711,9.72854518890381,-8.110677353377469,5.459063769861132,112.5145865163447,-46.97520445099027,31.602361822166422,651.3799284500819
1768828285.3937495,-0.6882104873657227,0.47109508514404297,9.738044738769531,-8.11658234238621,5.463105863596866,112.59814096400964,-47.04484641431429,31.64923640584446,652.3460439002288
1768828285.3946757,-0.7122859954833984,0.48069095611572266,9.74717426300049,-8.117242101691318,5.463551106565546,112.60716934440643,-47.052365059973994,31.65429705382062,652.4503469867249
1768828285.395527,-0.7216529846191406,0.4898977279663086,9.72774887084961,-8.117856339752052,5.463968085136685,112.61544915995364,-47.05927460852673,31.65894773390102,652.5462001136086
1768828285.408545,-0.7119007110595703,0.47544288635253906,9.718505859375,-8.127123956649939,5.470157463036003,112.7419659448442,-47.16507457492902,31.730158961746376,654.0138898243498
1768828285.4095592,-0.7119827270507812,0.4803037643432617,9.723224639892578,-8.127846072767625,5.470644602788752,112.75182755659625,-47.17331810167233,31.735707468039735,654.1282464075698
1768828285.4227996,-0.697479248046875,0.48492908477783203,9.708969116210938,-8.137080933321613,5.477065227472622,112.88037758322753,-47.28105579845136,31.80822565945897,655.6228206894309
1768828285.4240823,-0.7119007110595703,0.47544288635253906,9.718505859375,-8.137994082636851,5.477675074238277,112.89284343251347,-47.29149433799561,31.815251829211903,655.7676274315428
1768828285.425,-0.683466911315918,0.4664144515991211,9.742966651916506,-8.138621281843598,5.478103090239074,112.90178429103094,-47.29896293190626,31.820278937116893,655.8712343631663
1768828285.4258437,-0.6929550170898438,0.47577571868896484,9.733121871948242,-8.139205971891215,5.478504532354009,112.90999674256159,-47.30583049561517,31.824901498461994,655.9665036804289
1768828285.4372613,-0.7025794982910156,0.4758033752441406,9.73778820037842,-8.147227762775628,5.483937077977089,113.02117917929672,-47.3988525060206,31.887515048344703,657.2569373852145
1768828285.4382195,-0.6929464340209961,0.4615039825439453,9.73812484741211,-8.14789174700718,5.484379293063512,113.03051029210155,-47.40665985067927,31.892770203998374,657.3652437027499
1768828285.4524465,-0.6931438446044922,0.4902811050415039,9.74248790740967,-8.157753044494257,5.491354479912161,113.16911582436887,-47.52271949720729,31.97089522891915,658.9752909190394
1768828285.453155,-0.7026700973510742,0.4949369430541992,9.737503051757812,-8.158250942483846,5.491705182339729,113.1760156244477,-47.52850027079954,31.974786541471104,659.0554851821247
1768828285.453767,-0.6976690292358398,0.46140003204345703,9.733274459838867,-8.158677930226759,5.491987568614604,113.18197258787677,-47.533493548884984,31.978147750407945,659.1247548687361
1768828285.4666972,-0.6882333755493164,0.4758787155151367,9.737973213195803,-8.167576894311424,5.498140754072438,113.30788608896569,-47.639101582472726,32.049239561472575,660.5898433759742
1768828285.4673615,-0.7070503234863281,0.4611186981201172,9.718781471252443,-8.168046541290096,5.498447044864179,113.31434163562585,-47.64452707801717,32.05289181783429,660.6651106326625
1768828285.4679801,-0.7071037292480469,0.44692325592041016,9.728574752807617,-8.168484023689416,5.498723554590015,113.32036066798105,-47.64958088814669,32.05629385727258,660.7352215106373
1768828285.4814827,-0.7025566101074219,0.4710197448730469,9.737859725952148,-8.177970363033637,5.505083544765057,113.45184707137946,-47.76000473285133,32.130626786281596,662.267116172312
1768828285.4821954,-0.6976604461669922,0.48516178131103516,9.723339080810547,-8.178467538983114,5.505429287125253,113.4587762449712,-47.76583297979624,32.13455013760263,662.3479706554863
1768828285.482795,-0.7024736404418945,0.4661588668823242,9.73314094543457,-8.178888758142648,5.505708806575967,113.46461245748173,-47.77073722737265,32.13785148572822,662.4160066157625
1768828285.4924428,-0.7023677825927734,0.4565143585205078,9.728493690490724,-8.185665094500337,5.510113186905073,113.55847146857855,-47.84971126542856,32.19101221042087,663.5116012856881
1768828285.4931257,-0.7214183807373047,0.46582698822021484,9.718524932861328,-8.186157701197999,5.510431267925014,113.56510757683577,-47.85530102612693,32.19477490267001,663.5891470401447
1768828285.4940016,-0.7168645858764648,0.4756498336791992,9.73281478881836,-8.186785638631363,5.510847913330053,113.57363303458374,-47.86247223985782,32.19960212912608,663.6886318480578
1768828285.5113926,-0.6977977752685547,0.4758281707763672,9.737850189208984,-8.198921016305803,5.519123025067529,113.74298366018252,-48.00505939989496,32.295585012297515,665.66673225688
1768828285.5120718,-0.6976919174194336,0.4661836624145508,9.733202934265138,-8.199394926702553,5.519439682432903,113.74959498238513,-48.01062887605744,32.29933411671514,665.743997184769
1768828285.5126994,-0.683466911315918,0.4664144515991211,9.742966651916506,-8.199823814286901,5.519732365756909,113.75570886641162,-48.01577441063939,32.30279784647499,665.8153809055809
1768828285.5228937,-0.7072782516479492,0.470916748046875,9.733009338378906,-8.207034022103016,5.52453303311745,113.85493009913353,-48.09943939074505,32.35911660244261,666.9760524022532
1768828285.5238442,-0.7119379043579102,0.4707365036010742,9.723367691040039,-8.207710772387372,5.524980503410461,113.86417288815983,-48.10724143438554,32.36436851009334,667.0842888241494
1768828285.52493,-0.7070350646972656,0.47060680389404297,9.713850021362305,-8.20847844151308,5.525491468611108,113.87471978056374,-48.11615385723869,32.37036785781541,667.2079292359748
1768828285.541144,-0.7025032043457031,0.4852142333984375,9.728066444396974,-8.219868753925994,5.533358680705533,114.03244961765176,-48.249429937007704,32.46008514832179,669.0568392741357
1768828285.542086,-0.7119607925415039,0.47552013397216797,9.72329616546631,-8.220539415158783,5.533806616775337,114.04160888296724,-48.25717361777793,32.46529794881095,669.1642655352499
1768828285.5429666,-0.6880731582641602,0.48042964935302734,9.72353267669678,-8.221145413733666,5.534229739926332,114.05017257546729,-48.26441413042516,32.47017204583856,669.2647116015088
1768828285.5533233,-0.7024421691894531,0.4851369857788086,9.723277091979982,-8.228420371721313,5.539254141001038,114.15087329568178,-48.34963312087678,32.52754024343009,670.4469339166035
1768828285.5542672,-0.6881341934204102,0.48050689697265625,9.728322029113771,-8.229069901004777,5.5397076910549,114.16005585062135,-48.357400533,32.53276916883676,670.5546894968172
1768828285.5551343,-0.6879911422729492,0.4755687713623047,9.718813896179201,-8.22966647764406,5.540120070229477,114.16848330989478,-48.36453671029645,32.537573164135004,670.6536882279054
1768828285.5656486,-0.7024126052856445,0.4660816192626953,9.728350639343263,-8.237051825938579,5.545020573247257,114.27076971145152,-48.45114320937803,32.59587494847877,671.8551607354477
1768828285.566568,-0.6881875991821289,0.4663124084472656,9.738115310668945,-8.237684505730613,5.54544927384859,114.27972237025688,-48.458716459064775,32.60097311313254,671.9602228886583
1768828285.5824664,-0.6928939819335938,0.47569847106933594,9.728331565856935,-8.248700457220366,5.5530121498695735,114.43438791996573,-48.589858143737324,32.689257488606934,673.7795541268488
